,accommodates,bathrooms,bedrooms,beds,city,latitude,longitude,metropolitan,property_type,zipcode_clean,id,listing_id,price
3360983,2.0,1.0,1.0,1.0,washington,38.917006042132286,-77.0483667876817,dc,Apartment,20008,16778028,16778028,132.66614412077675
3361323,2.0,1.0,0.0,1.0,washington,38.91812494738475,-77.04432535209288,dc,Apartment,20008,6923607,6923607,113.48976135329575
3361651,3.0,1.0,1.0,2.0,washington,38.916739638864826,-77.05836482689642,dc,House,20008,13417691,13417691,148.90941829938743
3361938,3.0,1.0,1.0,1.0,washington,38.91233328991135,-77.04940900838687,dc,Apartment,20008,1396950,1396950,139.8729810558491
3362290,4.0,1.5,1.0,3.0,washington,38.914688402335,-77.04663382870983,dc,House,20008,3996972,3996972,169.87634345490204
3362612,5.0,1.0,1.0,3.0,washington,38.91301187094655,-77.04843634789246,dc,Apartment,20008,1578240,1578240,149.512430113142
3362950,3.0,1.5,1.0,1.0,washington,38.917578006009634,-77.04916981282281,dc,Apartment,20008,29880,29880,153.68958980104424
3362990,6.0,2.0,3.0,4.0,washington,38.9155971598282,-77.04812934025273,dc,House,20008,997859,997859,268.9206157578974
3363286,4.0,1.0,2.0,3.0,washington,38.9125778104456,-77.04854871918783,dc,Townhouse,20008,854191,854191,184.62480967639388
3363931,6.0,2.5,2.0,3.0,washington,38.91372769848971,-77.04712617334711,dc,Apartment,20008,1550495,1550495,237.434026432214
3363940,5.0,2.0,2.0,2.0,washington,38.91198239827354,-77.04929004382565,dc,Townhouse,20008,14162667,14162667,229.48518535774144
3363942,4.0,1.0,1.0,2.0,washington,38.930505409998695,-77.07554287492104,dc,Apartment,20008,16335359,16335359,145.22251296427277
3364152,15.0,3.5,5.0,6.0,washington,38.93486814649322,-77.06470081866692,dc,House,20008,583236,583236,549.3890513527598
3364312,4.0,1.0,0.0,2.0,washington,38.936609370858406,-77.0588087377119,dc,Apartment,20008,14594639,14594639,124.23115519538274
3364487,2.0,1.0,0.0,2.0,washington,38.9349262258576,-77.06011364089807,dc,Apartment,20008,15970475,15970475,113.48976135329575
3364753,2.0,1.0,0.0,1.0,washington,38.92504288480647,-77.05392058464648,dc,Apartment,20008,4084291,4084291,113.48976135329575
3364780,2.0,1.0,0.0,1.0,washington,38.924810218515724,-77.05252156019756,dc,Apartment,20008,565533,565533,113.48976135329575
3365178,2.0,1.0,1.0,1.0,washington,38.92643023319089,-77.05342405003465,dc,Apartment,20008,6369333,6369333,132.66614412077675
3365451,2.0,1.0,1.0,1.0,washington,38.92859324470943,-77.05628784841346,dc,Apartment,20008,464177,464177,132.66614412077675
3365803,3.0,1.0,1.0,2.0,washington,38.93836088234194,-77.05926000104489,dc,Apartment,20008,16515365,16515365,139.8729810558491
3365885,2.0,1.0,0.0,1.0,washington,38.92401258823647,-77.05853550652864,dc,Apartment,20008,1279381,1279381,113.48976135329575
3366134,5.0,2.0,2.0,2.0,washington,38.92492567085405,-77.0524583063352,dc,Apartment,20008,4462220,4462220,211.00947913092398
3366187,2.0,1.0,1.0,1.0,washington,38.923245338147055,-77.05415287113895,dc,Apartment,20008,5965796,5965796,132.66614412077675
3366477,4.0,1.0,1.0,2.0,washington,38.937292268701604,-77.06176360260869,dc,Apartment,20008,3870439,3870439,145.22251296427277
3366852,2.0,1.0,0.0,1.0,washington,38.9342729204741,-77.05465378367077,dc,Apartment,20008,14293195,14293195,113.48976135329575
3367157,4.0,1.0,1.0,2.0,washington,38.936638256773975,-77.06241198759717,dc,Apartment,20008,11183121,11183121,145.22251296427277
3367488,2.0,1.0,1.0,1.0,washington,38.935091820746024,-77.05752415162647,dc,Apartment,20008,763569,763569,132.66614412077675
3367776,2.0,1.0,0.0,1.0,washington,38.927336768614396,-77.05324000181068,dc,Apartment,20008,14059157,14059157,113.48976135329575
3367910,2.0,1.0,0.0,1.0,washington,38.92610533726269,-77.05426279212314,dc,Apartment,20008,16692709,16692709,113.48976135329575
3367985,4.0,1.0,2.0,2.0,washington,38.92985305968746,-77.05674358260241,dc,Apartment,20008,17446592,17446592,169.76078374615503
3367994,1.0,1.0,0.0,1.0,washington,38.92871030933315,-77.05355996431894,dc,Apartment,20008,16468257,16468257,103.67710025533695
3368352,2.0,1.0,0.0,1.0,washington,38.93222203923556,-77.05880595059246,dc,Apartment,20008,13487361,13487361,113.48976135329575
3368454,3.0,1.0,1.0,1.0,washington,38.93811107653285,-77.06323618558082,dc,Apartment,20008,10022319,10022319,139.8729810558491
3368754,2.0,1.0,1.0,1.0,washington,38.93469602784313,-77.06177889409055,dc,Apartment,20008,3604214,3604214,132.66614412077675
3368759,3.0,1.0,0.0,1.0,washington,38.92636223304584,-77.05224587441647,dc,Apartment,20008,3603478,3603478,119.6548776253785
3368948,5.0,1.0,2.0,1.0,washington,38.9388928161224,-77.0657617497623,dc,House,20008,16808703,16808703,186.06687364956773
3369073,2.0,1.0,1.0,1.0,washington,38.93490746101143,-77.0554260502938,dc,Apartment,20008,1702552,1702552,132.66614412077675
3369381,2.0,1.0,1.0,1.0,washington,38.936518363832214,-77.06234962514041,dc,Apartment,20008,2454328,2454328,132.66614412077675
3369743,6.0,1.0,2.0,3.0,washington,38.93607054285058,-77.0647750607953,dc,Apartment,20008,16413074,16413074,178.98271670076645
3369797,2.0,1.0,1.0,1.0,washington,38.92646362032523,-77.05189288735205,dc,Apartment,20008,5172287,5172287,132.66614412077675
3369953,12.0,4.0,5.0,7.0,washington,38.92575803316186,-77.0521415420613,dc,House,20008,11299890,11299890,586.3369559556019
3370206,4.0,1.0,2.0,3.0,washington,38.926124082804755,-77.05130186808394,dc,Apartment,20008,17526235,17526235,169.76078374615503
3370241,2.0,1.0,1.0,1.0,washington,38.933006617550866,-77.05610473263104,dc,Apartment,20008,18476523,18476523,132.66614412077675
3370375,2.0,1.0,0.0,1.0,washington,38.93809865858662,-77.06683291961295,dc,Apartment,20008,13493075,13493075,113.48976135329575
3370380,2.0,1.0,1.0,1.0,washington,38.93404709647904,-77.05804301954214,dc,Apartment,20008,8902602,8902602,132.66614412077675
3370393,2.0,1.0,0.0,1.0,washington,38.930582672511896,-77.06774757032683,dc,House,20008,16206381,16206381,120.82172138240043
3370585,3.0,1.0,1.0,2.0,washington,38.933802654564225,-77.05523377869743,dc,Condominium,20008,18175667,18175667,143.65757738384457
3370890,5.0,1.0,1.0,2.0,washington,38.93586810405117,-77.06046410905613,dc,Condominium,20008,16141741,16141741,153.557844672298
3371188,2.0,1.0,0.0,1.0,washington,38.92335765548575,-77.05260841574608,dc,Apartment,20008,15175017,15175017,113.48976135329575
3371517,5.0,1.0,1.0,3.0,washington,38.93814788049651,-77.05933926093284,dc,Apartment,20008,9750676,9750676,149.512430113142
3371969,6.0,1.0,1.0,3.0,washington,38.92654255396147,-77.06103357179583,dc,Apartment,20008,2537740,2537740,153.1114508479437
3372272,2.0,1.0,0.0,1.0,washington,38.925057640700544,-77.05089762788728,dc,Apartment,20008,8568527,8568527,113.48976135329575
3372548,4.0,1.0,1.0,2.0,washington,38.92979117763147,-77.05730415316778,dc,Apartment,20008,18627152,18627152,145.22251296427277
3372549,4.0,1.0,1.0,2.0,washington,38.93471088783721,-77.05740712153514,dc,Apartment,20008,16792439,16792439,145.22251296427277
3372611,3.0,2.0,2.0,2.0,washington,38.92426775054474,-77.05262102584831,dc,Apartment,20008,16755896,16755896,197.4051579173014
3372973,2.0,1.0,0.0,1.0,washington,38.923131072740624,-77.05176677657397,dc,Apartment,20008,8625810,8625810,113.48976135329575
3373252,3.0,1.0,0.0,1.0,washington,38.93517448286424,-77.05613214471104,dc,Apartment,20008,14489871,14489871,119.6548776253785
3373271,2.0,1.0,0.0,1.0,washington,38.9243187091406,-77.05274020497895,dc,Apartment,20008,9114374,9114374,113.48976135329575
3373377,9.0,2.5,4.0,5.0,washington,38.92547804579094,-77.05153925099378,dc,Townhouse,20008,4538906,4538906,372.02850630585806
3373663,2.0,1.0,0.0,1.0,washington,38.93440385612855,-77.0579972913055,dc,Apartment,20008,4558222,4558222,113.48976135329575
3374009,4.0,1.0,2.0,2.0,washington,38.938418122946786,-77.06113897061763,dc,Apartment,20008,9864486,9864486,169.76078374615503
3374010,4.0,1.0,1.0,2.0,washington,38.928034555446274,-77.05576899697887,dc,Apartment,20008,9732220,9732220,145.22251296427277
3374275,2.0,1.0,1.0,1.0,washington,38.92858725299746,-77.05588069110873,dc,Apartment,20008,16353035,16353035,132.66614412077675
3374637,2.0,1.0,1.0,1.0,washington,38.93511847420815,-77.0547103792594,dc,Apartment,20008,16254980,16254980,132.66614412077675
3374699,2.0,1.0,1.0,1.0,washington,38.91022276124959,-77.04116391663905,dc,Apartment,20001,801699,801699,153.38460732797344
3375032,6.0,2.5,2.0,3.0,washington,38.918318728597285,-77.0262682355352,dc,House,20001,447304,447304,292.2489541552613
3375142,6.0,2.5,3.0,3.0,washington,38.91466083932815,-77.01888647425353,dc,House,20001,17495787,17495787,341.63030575429303
3375261,4.0,1.0,2.0,2.0,washington,38.9178209833383,-77.02681775983717,dc,Apartment,20001,18610863,18610863,196.27231444133835
3375617,2.0,1.0,0.0,1.0,washington,38.915528197159134,-77.0184804736673,dc,Apartment,20001,6118082,6118082,131.21345009524924
3375781,2.0,1.0,1.0,2.0,washington,38.91830972020647,-77.02769197215478,dc,Apartment,20001,18613646,18613646,153.38460732797344
3375799,2.0,1.0,1.0,1.0,washington,38.91582155870755,-77.02666962599095,dc,Apartment,20001,10869168,10869168,153.38460732797344
3376138,8.0,1.0,3.0,5.0,washington,38.91649166732874,-77.01635553273695,dc,Apartment,20001,15656661,15656661,251.15180778074102
3376475,6.0,2.5,2.0,2.0,washington,38.915519562208544,-77.01491952112343,dc,Apartment,20001,6374588,6374588,274.5140830915376
3376823,6.0,2.5,3.0,3.0,washington,38.91624868843231,-77.02486977654264,dc,Townhouse,20001,15380100,15380100,348.99623556805943
3377159,8.0,2.5,3.0,3.0,washington,38.91662069787957,-77.01955028033287,dc,Apartment,20001,14472670,14472670,333.17175013499747
3378095,4.0,1.5,2.0,2.0,washington,38.91556405936861,-77.02443455712621,dc,House,20001,3799640,3799640,229.59266038130073
3378544,2.0,1.0,1.0,1.0,washington,38.91581501434311,-77.01832879062684,dc,Apartment,20001,36943,36943,153.38460732797344
3378908,4.0,1.0,2.0,2.0,washington,38.920083707692896,-77.02391722366303,dc,Townhouse,20001,17553,17553,213.4576543464984
3379272,1.0,1.5,2.0,1.0,washington,38.91867886658857,-77.02612898891546,dc,Townhouse,20001,9049606,9049606,195.73778593364622
3379282,1.0,1.0,1.0,1.0,washington,38.91635265951359,-77.0237054919207,dc,Apartment,20001,15238308,15238308,140.12251961710538
3379320,4.0,1.0,1.0,2.0,washington,38.91827735450392,-77.0264332549028,dc,House,20001,5509120,5509120,178.74913790304728
3379623,6.0,1.0,1.0,2.0,washington,38.91473422759058,-77.01829706515895,dc,Apartment,20001,5904367,5904367,177.02285629367432
3379852,4.0,1.0,1.0,2.0,washington,38.91789252960706,-77.02579496415393,dc,Apartment,20001,15376282,15376282,167.90190348735743
3379918,8.0,2.5,3.0,3.0,washington,38.91496906739828,-77.02017331164218,dc,House,20001,2257144,2257144,354.6961760011526
3380178,2.0,1.0,0.0,1.0,washington,38.91548884560535,-77.02381596806255,dc,Apartment,20001,16231265,16231265,131.21345009524924
3380266,4.0,2.0,2.0,2.0,washington,38.915330167686975,-77.02853724093306,dc,Condominium,20001,15444845,15444845,243.37445509001307
3380630,2.0,1.0,1.0,1.0,washington,38.91798310071505,-77.02363506420937,dc,Apartment,20001,14232914,14232914,153.38460732797344
3380705,2.0,1.0,1.0,1.0,washington,38.915378938554475,-77.01988749451321,dc,Apartment,20001,12758931,12758931,153.38460732797344
3380871,6.0,2.0,3.0,3.0,washington,38.91501193703499,-77.02125159475858,dc,House,20001,16380887,16380887,310.917931050067
3380949,6.0,1.0,2.0,3.0,washington,38.915096562608795,-77.0265624232146,dc,Apartment,20001,10403348,10403348,206.93443607321626
3381202,2.0,1.0,1.0,2.0,washington,38.915822416176866,-77.02611780293216,dc,Apartment,20001,14655441,14655441,153.38460732797344
3381243,8.0,2.0,3.0,6.0,washington,38.915826640207406,-77.02575010108619,dc,House,20001,16556106,16556106,322.8091868201098
3381546,8.0,2.0,4.0,5.0,washington,38.91783847965395,-77.01707228759389,dc,House,20001,16105967,16105967,377.3543057234011
3381824,2.0,1.0,1.0,2.0,washington,38.916670752473095,-77.023388234687,dc,Condominium,20001,13683992,13683992,157.53479285546052
3381855,4.0,1.0,1.0,2.0,washington,38.91645595166885,-77.02325368130532,dc,Townhouse,20001,16764685,16764685,182.60316836196114
3382182,6.0,2.5,3.0,2.0,washington,38.915786134855104,-77.01651878014228,dc,House,20001,16798094,16798094,341.63030575429303
3382271,6.0,2.0,3.0,3.0,washington,38.91845541659056,-77.02738116448208,dc,House,20001,15915306,15915306,310.917931050067
3382351,6.0,1.5,3.0,3.0,washington,38.917163048063,-77.01614398877938,dc,House,20001,16748255,16748255,282.96658177035704
3382627,5.0,1.0,2.0,2.0,washington,38.91892982878704,-77.0250424089367,dc,House,20001,16376021,16376021,215.12492535774996
3383051,4.0,1.0,1.0,1.0,washington,38.9148853823833,-77.01629708835206,dc,Apartment,20001,12247867,12247867,167.90190348735743
3383175,6.0,3.0,3.0,3.0,washington,38.91635749019164,-77.02593036543684,dc,House,20001,9124709,9124709,375.3764390995441
3383493,4.0,1.0,1.0,1.0,washington,38.91526109404817,-77.02600255624644,dc,House,20001,16639486,16639486,178.74913790304728
3383587,8.0,1.0,3.0,5.0,washington,38.914762887079966,-77.01611146309631,dc,Apartment,20001,16541540,16541540,251.15180778074102
3383924,4.0,1.0,1.0,2.0,washington,38.914557425139094,-77.02069594885633,dc,Apartment,20001,15624823,15624823,167.90190348735743
3384274,4.0,2.0,2.0,2.0,washington,38.91512814277855,-77.02195941125213,dc,Condominium,20001,16050332,16050332,243.37445509001307
3384383,4.0,,1.0,1.0,washington,38.914632111143455,-77.01795290850744,dc,Apartment,20001,423149,423149,
3384388,5.0,2.5,3.0,3.0,washington,38.917876107788466,-77.01674082087028,dc,Townhouse,20001,14842804,14842804,340.79276886964396
3384476,2.0,1.0,1.0,1.0,washington,38.91414375905625,-77.01848483746211,dc,Condominium,20001,16612295,16612295,157.53479285546052
3384603,6.0,3.0,2.0,3.0,washington,38.91666271085906,-77.0167490717221,dc,Condominium,20001,16362094,16362094,309.7918280577399
3384769,10.0,2.5,3.0,4.0,washington,38.915641707795245,-77.01842480208373,dc,House,20001,16154541,16154541,365.17400879034267
3385072,8.0,2.5,3.0,3.0,washington,38.91612906145285,-77.01701683818294,dc,Apartment,20001,6717232,6717232,333.17175013499747
3385494,2.0,2.0,2.0,2.0,washington,38.917680032864794,-77.02649959213042,dc,Apartment,20001,16774766,16774766,216.47434982151412
3385555,3.0,1.0,1.0,1.0,washington,38.916962831380296,-77.02366442853288,dc,Apartment,20001,16741173,16741173,161.71693552435528
3385897,2.0,1.0,1.0,1.0,washington,38.918381475045756,-77.02362825340114,dc,Apartment,20001,15036658,15036658,153.38460732797344
3386076,4.0,1.0,1.0,1.0,washington,38.914608655413495,-77.02547596171205,dc,Apartment,20001,18475076,18475076,167.90190348735743
3386410,8.0,3.5,3.0,4.0,washington,38.91472227635582,-77.01838649260088,dc,Apartment,20001,9349742,9349742,402.2438485675477
3386464,6.0,2.0,3.0,3.0,washington,38.91528257331609,-77.01757224261061,dc,Loft,20001,18506858,18506858,342.88967005802914
3386611,2.0,1.0,1.0,1.0,washington,38.920902430086606,-77.01480695877764,dc,House,20001,1239926,1239926,163.2939577098787
3386946,6.0,2.5,2.0,3.0,washington,38.91589656358439,-77.02481636443225,dc,House,20001,16477037,16477037,292.2489541552613
3387291,8.0,1.5,3.0,4.0,washington,38.916713808211924,-77.01953236121018,dc,House,20001,1529801,1529801,293.7888202525249
3387502,4.0,1.0,2.0,2.0,washington,38.91576325319255,-77.01905017732929,dc,Apartment,20001,18240442,18240442,196.27231444133835
3387789,5.0,2.5,2.0,2.0,washington,38.916821986086795,-77.02536999704043,dc,House,20001,7559554,7559554,285.379382742386
3387802,2.0,1.0,1.0,1.0,washington,38.926539201458716,-77.02252221211393,dc,Condominium,20001,17979497,17979497,157.53479285546052
3387865,4.0,1.0,1.0,2.0,washington,38.916856330265546,-77.0271744245082,dc,House,20001,16533154,16533154,178.74913790304728
3388210,8.0,2.0,2.0,2.0,washington,38.918732239785726,-77.02752223651487,dc,Condominium,20001,16012444,16012444,266.40896359591386
3388232,6.0,2.5,2.0,3.0,washington,38.91633431251267,-77.02043753597017,dc,Townhouse,20001,15486942,15486942,298.55016704005305
3388403,7.0,2.0,2.0,3.0,washington,38.91631717393327,-77.02070144485012,dc,Townhouse,20001,15486686,15486686,277.2304325224734
3388578,5.0,1.0,2.0,2.0,washington,38.91656662942418,-77.02579517898334,dc,Apartment,20001,14374409,14374409,202.07025823382247
3388732,4.0,1.0,1.0,2.0,washington,38.91660699253451,-77.02796077877423,dc,House,20001,3755184,3755184,178.74913790304728
3389073,4.0,1.0,1.0,2.0,washington,38.91502180375267,-77.01432563085237,dc,Apartment,20001,5262416,5262416,167.90190348735743
3389327,2.0,1.0,1.0,1.0,washington,38.91527478244575,-77.02479905398731,dc,Apartment,20001,9028780,9028780,153.38460732797344
3389655,4.0,1.0,1.0,2.0,washington,38.91687494485715,-77.02037765162572,dc,Apartment,20001,17384051,17384051,167.90190348735743
3389966,2.0,1.0,1.0,1.0,washington,38.9160513196141,-77.01991509224864,dc,Apartment,20001,14860105,14860105,153.38460732797344
3389969,2.0,1.0,1.0,1.0,washington,38.91847036109894,-77.02208740147593,dc,Apartment,20001,12601747,12601747,153.38460732797344
3390203,7.0,4.0,4.0,4.0,washington,38.915710751655176,-77.02743488595674,dc,House,20001,16267006,16267006,540.5375636368796
3390213,4.0,1.0,1.0,2.0,washington,38.91518817124016,-77.02682519821703,dc,Apartment,20001,8597210,8597210,167.90190348735743
3390426,4.0,1.0,1.0,2.0,washington,38.91618691371136,-77.02479973342952,dc,Apartment,20001,3748396,3748396,167.90190348735743
3390660,4.0,1.0,1.0,2.0,washington,38.915352920825455,-77.01900909260458,dc,Apartment,20001,2011593,2011593,167.90190348735743
3390680,8.0,2.0,3.0,5.0,washington,38.915607261070825,-77.02021016766267,dc,Condominium,20001,14886854,14886854,311.4241279392372
3390772,10.0,1.5,3.0,3.0,washington,38.91481973701482,-77.02720926492067,dc,House,20001,14590973,14590973,302.4674312503761
3391076,2.0,1.0,1.0,1.0,washington,38.918860506562645,-77.02600503985191,dc,Apartment,20001,15376619,15376619,153.38460732797344
3391148,6.0,2.5,2.0,2.0,washington,38.915987944212944,-77.01579066367795,dc,House,20001,6331663,6331663,292.2489541552613
3391458,8.0,1.0,2.0,4.0,washington,38.914332254246006,-77.01797872508804,dc,Apartment,20001,13802510,13802510,214.84877635801618
3391808,2.0,1.0,1.0,1.0,washington,38.916615896885844,-77.0253881312575,dc,House,20001,303723,303723,163.2939577098787
3391899,4.0,1.0,1.0,2.0,washington,38.91553675876364,-77.01832371598569,dc,Apartment,20001,16982523,16982523,167.90190348735743
3391920,2.0,1.0,1.0,1.0,washington,38.91461033663025,-77.02221796887355,dc,Apartment,20001,6693188,6693188,153.38460732797344
3391994,4.0,1.0,1.0,2.0,washington,38.91935763643354,-77.02604685391087,dc,Condominium,20001,8078444,8078444,172.44488900611154
3392015,6.0,1.5,2.0,2.0,washington,38.91614137696489,-77.01636713361663,dc,House,20001,489773,489773,242.06484667889242
